0830-0800,9,277,9
0830-0830,10.4,284,10.4
0830-0900,8.4,261,8.7
0830-0930,9.3,256,9.7
0830-1000,10.5,253,10.5
0830-1030,10.3,260,10.5
0830-1100,7.7,268,10.2
0830-1130,11.9,245,11.9
0830-1200,12.2,241,12.1
0830-1230,14.2,243,14.2
0830-1300,13.8,237,13.8
0830-1330,12.7,253,13.1
0830-1400,12.4,255,13.2
0830-1430,12.5,254,13.3
0830-1500,12.3,255,13.3
0830-1530,12.2,258,13.5
0830-1600,13.1,261,14.1
0830-1630,13,266,14.5
0830-1700,13.1,265,14.8
0830-1730,13,264,14.2
0830-1800,12.4,268,13.3
0830-1830,10.5,271,13.2
0830-1900,12.1,269,12.1
0830-1930,9.4,269,11.4
0830-2000,10.4,260,11
0830-2030,8.7,262,10.8
0830-2100,7.9,259,10.1
0830-2130,8.8,255,10.1
0830-2200,8,247,8
0830-2230,8.5,259,8.5
0830-2300,10,273,10
0831--070,8.7,264,8.7
0831-0000,8.3,253,8.4
0831-0030,6.8,266,6.9
0831-0100,9,261,9
0831-0130,6.1,265,7.7
0831-0200,7.5,266,7.5
0831-0230,5.7,265,5.8
0831-0300,7.1,259,7.1
0831-0330,4.6,255,4.9
0831-0400,3.9,264,3.9
0831-0430,4.1,260,4.1
0831-0500,7.5,168,7.5
0831-0530,9.3,169,9.3
0831-0600,9.8,167,9.8
0831-0630,10.1,169,10.1
0831-0700,10,171,10
0831-0730,9.5,170,9.5
0831-0800,9.5,179,9.5
0831-0830,8.9,189,8.9
0831-0900,9.2,199,9.2
0831-0930,9.7,206,9.7
0831-1000,10.1,216,10.1
0831-1030,10.5,225,10.5
0831-1100,10.7,230,10.7
0831-1130,10.6,237,10.6
0831-1200,11.1,242,11.1
0831-1230,11.2,252,11.2
0831-1300,10.9,258,10.9
0831-1330,11.1,267,11.1
0831-1400,11.3,275,11.3
0831-1430,11,282,11
0831-1500,10.7,285,10.7
0831-1530,11.4,294,11.4
0831-1600,11.7,300,11.7
0831-1630,11.5,303,11.5
0831-1700,11.6,309,11.6
0831-1730,10.9,314,10.9
0831-1800,10.5,319,10.5
0831-1830,11.2,324,11.2
0831-1900,10.1,326,10.2
0831-1930,9.8,329,9.8
0831-2000,9.1,337,9.1
0831-2030,7.4,342,7.9
0831-2100,7.1,346,7.1
0831-2130,8,347,8
0831-2200,6,357,6.3
0831-2230,6.4,351,6.4
0831-2300,4.6,359,5.2
