0821-0800,3.1,006,3.6
0821-0830,2,338,2.6
0821-0900,2,300,2
0821-0930,4.1,276,4.1
0821-1000,4.6,286,4.6
0821-1030,6.1,296,6.1
0821-1100,6.6,303,6.6
0821-1130,6.7,300,6.7
0821-1200,7,304,7
0821-1230,8.1,307,8.1
0821-1300,9.3,314,9.3
0821-1330,10,322,10
0821-1400,10.6,324,10.6
0821-1430,10.9,325,10.9
0821-1500,11.4,329,11.4
0821-1530,12.4,336,12.4
0821-1600,12.8,344,12.8
0821-1630,13.7,339,13.7
0821-1700,14,340,14.8
0821-1730,14.2,339,15.4
0821-1800,14.1,339,17.5
0821-1830,14.1,341,16.4
0821-1900,13.5,339,16.3
0821-1930,12.2,334,15.2
0821-2000,10.9,327,13.6
0821-2030,9.7,318,11.8
0821-2100,8.8,309,10.3
0821-2130,9.1,298,9.1
0821-2200,7.3,290,8.3
0821-2230,8.3,291,8.3
0821-2300,7.6,286,7.7
0822--070,8.3,280,8.3
0822-0000,7.4,268,8.1
0822-0030,7,258,7
0822-0100,6.1,248,6.7
0822-0130,6.2,259,7.2
0822-0200,6,268,6.8
0822-0230,5,254,7
0822-0300,4.7,246,6.3
0822-0330,5.4,259,5.4
0822-0400,5.8,253,5.9
0822-0430,5.4,252,6
0822-0500,5.2,238,5.4
0822-0530,5.1,230,5.5
0822-0600,4.3,213,4.5
0822-0630,7.1,164,7.1
0822-0700,7.7,163,7.7
0822-0730,8,170,8
0822-0800,8.3,187,8.3
0822-0830,8.6,187,8.6
0822-0900,8.4,205,8.4
0822-0930,8.2,218,8.2
0822-1000,7.9,232,7.9
0822-1030,8.1,235,8.1
0822-1100,8.8,243,8.9
0822-1130,8.6,247,8.6
0822-1200,9.3,249,9.3
0822-1230,9.9,263,9.9
0822-1300,10,273,10
0822-1330,10,278,10
0822-1400,10.2,281,10.4
0822-1430,10.9,291,10.9
0822-1500,10.1,289,11.3
0822-1530,10.2,295,10.6
0822-1600,10.8,303,10.8
0822-1630,8.5,302,11
0822-1700,12.5,308,12.4
0822-1730,7.9,308,12.2
0822-1800,9.1,309,10.9
0822-1830,10,313,10.8
0822-1900,9.2,312,11
0822-1930,6.2,318,10.9
0822-2000,8.2,310,10
0822-2030,6.3,302,9
0822-2100,5.6,297,9.4
0822-2130,5.8,293,8.8
0822-2200,5.7,289,8.6
0822-2230,5.5,286,7.5
0822-2300,5.3,275,7.4
