0814-0800,12.3,214,12.3
0814-0830,13.2,215,13.2
0814-0900,14,215,14
0814-0930,12.8,217,13.3
0814-1000,12.7,217,13
0814-1030,14.3,215,14.3
0814-1100,13.3,215,15.4
0814-1130,15.6,212,15.7
0814-1200,13.3,226,16.6
0814-1230,14.4,233,14.6
0814-1300,14.1,243,15.5
0814-1330,13,243,14.3
0814-1400,12.6,245,12.8
0814-1430,12.6,253,13.1
0814-1500,10.8,251,11.9
0814-1530,10.2,255,12.1
0814-1600,11.5,248,11.5
0814-1630,9.2,254,9.7
0814-1700,9.6,253,10.8
0814-1730,6.9,245,9
0814-1800,6.4,246,7.2
0814-1830,6.3,248,7.4
0814-1900,6.3,238,7.7
0814-1930,6.6,236,7.4
0814-2000,5.8,214,6.8
0814-2030,6,210,6.3
0814-2100,6.1,211,6.3
0814-2130,6.5,216,6.5
0814-2200,6.6,231,6.6
0814-2230,6.6,244,6.6
0814-2300,7.1,243,7.1
0815--070,7.7,246,7.7
0815-0000,8,245,8
0815-0030,8.4,245,8.4
0815-0100,8.2,239,8.2
0815-0130,9.2,240,9.3
0815-0200,8.7,233,8.7
0815-0230,7.4,234,8.2
0815-0300,8.4,230,8.8
0815-0330,9.5,230,9.5
0815-0400,8.3,229,8.3
0815-0430,7.2,226,8.2
0815-0500,8.1,225,8.1
0815-0530,6.7,220,8
0815-0600,8.7,165,8.7
0815-0630,9.1,168,9.1
0815-0700,10,175,9.9
0815-0730,9,178,9
0815-0800,8.8,186,9.4
0815-0830,9.1,195,10.5
0815-0900,9.7,202,10.1
0815-0930,9.6,205,10.9
0815-1000,11.6,215,11.6
0815-1030,11.8,217,11.9
0815-1100,11.7,223,12.3
0815-1130,12.4,228,13.5
0815-1200,12.7,232,13.7
0815-1230,13,241,14.3
0815-1300,13.7,244,14.8
0815-1330,13,249,14.2
0815-1400,12.3,254,13.4
0815-1430,11.1,265,11.9
0815-1500,11,271,12
0815-1530,11.1,281,11.1
0815-1600,9.9,278,10.5
0815-1630,8.5,280,9.8
0815-1700,7.5,282,8.5
0815-1730,6.4,289,7.7
0815-1800,6.3,297,7.3
0815-1830,5.9,292,6
0815-1900,4.1,301,5.3
0815-1930,4.2,296,4.8
0815-2000,4.1,296,4.3
0815-2030,3.9,302,3.8
0815-2100,1.5,261,2.8
0815-2130,2.4,290,2.6
0815-2200,2.1,265,2.4
0815-2230,1.4,256,2.1
0815-2300,2.4,265,2.4
