0819-0800,1.3,120,2.3
0819-0830,1.2,339,2.6
0819-0900,1.4,329,3.6
0819-0930,2.8,307,4.1
0819-1000,4.4,296,4.4
0819-1030,6.3,294,6.3
0819-1100,9.1,295,9.1
0819-1130,9.7,299,9.7
0819-1200,9.9,301,9.9
0819-1230,11.2,308,11.2
0819-1300,11.4,311,11.4
0819-1330,10.9,313,10.9
0819-1400,12.9,314,12.9
0819-1430,12.2,315,12.2
0819-1500,12.4,320,12.4
0819-1530,13.4,321,13.4
0819-1600,14.9,325,14.9
0819-1630,14.1,330,14.1
0819-1700,14.6,331,14.6
0819-1730,14.8,334,14.8
0819-1800,14.2,340,14.2
0819-1830,11.5,345,12
0819-1900,12.7,342,12.7
0819-1930,13.3,345,13.3
0819-2000,13.9,348,13.9
0819-2030,13.6,353,13.6
0819-2100,12.1,355,12.5
0819-2130,11.9,350,12.4
0819-2200,12.3,347,12.3
0819-2230,11,348,12.8
0819-2300,10.6,002,13
0820--070,10,005,12.5
0820-0000,9.6,356,11.4
0820-0030,8.9,001,11
0820-0100,7.6,015,10.7
0820-0130,6.1,017,9.8
0820-0200,6.1,018,9.1
0820-0230,4.6,026,8.7
0820-0300,4.7,032,7.4
0820-0330,4.1,022,9.1
0820-0400,4.3,035,5.5
0820-0430,3.9,027,8.3
0820-0500,4.8,031,6.6
0820-0530,3.8,034,6.2
0820-0600,4.9,043,6.1
0820-0630,5.4,041,6.4
0820-0700,4.6,038,6
0820-0730,3.6,022,6.8
0820-0800,4.1,345,6.6
0820-0830,3.9,340,9.5
0820-0900,4.1,324,9
0820-0930,5.3,308,9.4
0820-1000,6.7,308,11
0820-1030,8.7,309,11
0820-1100,8.6,307,10.6
0820-1130,8.8,304,9.8
0820-1200,9.3,309,10.1
0820-1230,10.2,310,10.2
0820-1300,11,315,11.4
0820-1330,11.9,321,13.1
0820-1400,13.9,327,14.8
0820-1430,14.4,331,16.7
0820-1500,14.8,332,17.6
0820-1530,16,335,18.9
0820-1600,16.9,340,20.3
0820-1630,17.8,344,21.8
0820-1700,18.2,346,22.7
0820-1730,18.3,346,23.1
0820-1800,18.5,347,23.2
0820-1830,18.4,349,23.3
0820-1900,18,350,23
0820-1930,17.4,350,22.5
0820-2000,16.5,349,21.7
0820-2030,16,348,20.7
0820-2100,15.3,348,19.9
0820-2130,14.9,347,19.5
0820-2200,14.3,346,19.1
0820-2230,14,345,18.7
0820-2300,13.8,345,18.4
