0825-0800,3.3,175,4.8
0825-0830,3.3,195,5.4
0825-0900,4.8,207,5.1
0825-0930,6.9,221,6.9
0825-1000,7.8,223,7.8
0825-1030,8.3,232,8.3
0825-1100,8.4,240,8.4
0825-1130,8.3,246,8.3
0825-1200,8.5,256,8.5
0825-1230,9.3,257,9.3
0825-1300,8.3,265,8.3
0825-1330,8.2,273,8.2
0825-1400,8,280,8
0825-1430,7.9,286,7.9
0825-1500,8.1,290,8.1
0825-1530,8.6,289,8.6
0825-1600,8.5,306,8.5
0825-1630,8,315,8
0825-1700,7.9,327,7.9
0825-1730,7.9,338,8.4
0825-1800,7.8,343,7.8
0825-1830,7.2,350,7.2
0825-1900,7.1,352,7.2
0825-1930,6.6,354,6.8
0825-2000,6.3,002,6.3
0825-2030,6.1,016,6.1
0825-2100,5.8,013,5.8
0825-2130,6.6,357,6.6
0825-2200,7.2,357,7.2
0825-2230,7.3,358,7.3
0825-2300,7.2,356,7.3
0826--070,7.1,001,7.1
0826-0000,7.3,002,7.3
0826-0030,6.7,003,6.7
0826-0100,6.4,001,6.4
0826-0130,6,358,6
0826-0200,5.6,354,5.6
0826-0230,5,350,5.1
0826-0300,4.3,343,4.6
0826-0330,3.3,334,3.4
0826-0400,2.7,316,2.7
0826-0430,1,297,2.4
0826-0500,5.6,112,5.6
0826-0530,5.9,102,6.4
0826-0600,7.9,093,8
0826-0630,8.2,090,8.2
0826-0700,6.9,086,6.9
0826-0730,5.6,099,5.6
0826-0800,2.8,131,4.4
0826-0830,5.6,236,5.6
0826-0900,5.3,237,5.3
0826-0930,9.2,226,9.2
0826-1000,8.3,239,8.3
0826-1030,7.6,247,7.9
0826-1100,9.4,247,9.4
0826-1130,7.1,267,7.1
0826-1200,7.7,274,7.7
0826-1230,6.9,278,7
0826-1300,7,277,7
0826-1330,7,288,7
0826-1400,7.6,300,7.6
0826-1430,8.3,309,8.3
0826-1500,9.4,317,9.4
0826-1530,9.7,322,9.7
0826-1600,9.1,336,10.2
0826-1630,9.4,337,10.2
0826-1700,9.5,342,9.7
0826-1730,9.1,348,9.2
0826-1800,9.4,351,9.4
0826-1830,9.6,352,9.6
0826-1900,9.3,357,9.3
0826-1930,8.2,359,8.8
0826-2000,7.8,002,8.3
0826-2030,7.5,359,7.8
0826-2100,7.3,355,7.4
0826-2130,7.4,354,7.4
0826-2200,7.8,353,7.8
0826-2230,8.2,356,8.2
0826-2300,8.1,358,8.1
