0820-0800,9.3,015,11.1
0820-0830,9.4,006,13.4
0820-0900,9.7,359,12.5
0820-0930,11.9,350,14
0820-1000,13.6,349,15
0820-1030,13,345,13
0820-1100,14.3,347,14.3
0820-1130,13.6,349,13.6
0820-1200,14,345,14
0820-1230,14.7,343,14.7
0820-1300,15.5,346,15.4
0820-1330,16.6,351,16.6
0820-1400,17.5,354,17.5
0820-1430,18.5,354,18.5
0820-1500,19.8,356,19.8
0820-1530,21.4,359,21.5
0820-1600,22.3,000,25
0820-1630,22.6,003,25.8
0820-1700,23.3,003,26.8
0820-1730,23.5,004,27.1
0820-1800,23.1,004,27.1
0820-1830,22.8,005,27.3
0820-1900,21.9,005,26.6
0820-1930,20.5,005,24.9
0820-2000,17.4,006,21.7
0820-2030,15.1,009,19.8
0820-2100,12.9,014,18.7
0820-2130,13.1,014,18.7
0820-2200,12.8,014,18.4
0820-2230,13.1,013,18.7
0820-2300,13.5,014,19.3
0821--070,14.4,014,20.7
0821-0000,15.1,014,21.8
0821-0030,15.4,012,22.8
0821-0100,15,014,22.7
0821-0130,14.3,014,22.1
0821-0200,13.6,011,21.2
0821-0230,16,013,21.2
0821-0300,16.2,011,20.6
0821-0330,17.9,009,21.7
0821-0400,14.6,014,18.4
0821-0430,13.8,015,16.9
0821-0500,12.3,020,15
0821-0530,11.1,021,12.9
0821-0600,9.2,025,11
0821-0630,7.4,028,8.5
0821-0700,2.5,086,3.9
0821-0730,1.4,147,1.5
0821-0800,2,328,3.9
0821-0830,3.6,304,3.6
0821-0900,3.9,277,3.9
0821-0930,4.7,278,4.7
0821-1000,5.1,280,5.1
0821-1030,6,296,6
0821-1100,6.8,310,6.8
0821-1130,7.5,319,7.5
0821-1200,8.3,323,8.3
0821-1230,9.5,333,9.5
0821-1300,10.7,340,10.7
0821-1330,12.6,344,12.6
0821-1400,14.2,347,14.2
0821-1430,15.5,351,15.8
0821-1500,16.3,353,17.2
0821-1530,17.8,356,18.6
0821-1600,18.1,356,19.6
0821-1630,18.3,359,20.6
0821-1700,20,002,22.8
0821-1730,22.7,003,26.1
0821-1800,22.8,003,26.7
0821-1830,19.7,001,23.8
0821-1900,16.3,004,20.8
0821-1930,16,004,20.4
0821-2000,16.4,006,21.8
0821-2030,17.3,007,23.5
0821-2100,18.7,007,23
0821-2130,20.3,008,25
0821-2200,20.2,007,24.8
0821-2230,18.5,002,23.9
0821-2300,14.6,348,16.1
