0905-0800,4,143,5.6
0905-0830,4.1,196,5.7
0905-0900,6.9,208,6.9
0905-0930,8,214,8
0905-1000,7.6,218,7.6
0905-1030,8.9,232,8.9
0905-1100,9.8,233,9.8
0905-1130,9.2,238,9.2
0905-1200,9.7,254,9.7
0905-1230,9,267,9
0905-1300,10.1,272,10.1
0905-1330,6.9,292,6.9
0905-1400,9.5,285,9.5
0905-1430,7.9,288,7.9
0905-1500,8.3,293,8.3
0905-1530,8.6,301,8.7
0905-1600,9.1,301,9.1
0905-1630,7.8,311,7.8
0905-1700,8.8,311,8.8
0905-1730,7.1,325,7.6
0905-1800,7.5,318,7.6
0905-1830,6.1,329,7.1
0905-1900,6.1,324,6.1
0905-1930,5,330,5.4
0905-2000,3.2,344,5.5
0905-2030,4.1,315,4.6
0905-2100,1.1,358,4.1
0905-2130,2.4,326,3
0905-2200,0.7,273,3.7
0905-2230,4.6,108,4.6
0905-2300,4.8,101,4.8
0906--070,5.9,096,5.9
0906-0000,5.9,089,5.9
0906-0030,5.5,099,5.5
0906-0100,6,093,5.9
0906-0130,6,103,6
0906-0200,5.7,089,5.7
0906-0230,5.7,098,5.7
0906-0300,6.2,099,6.2
0906-0330,7.4,100,7.3
0906-0400,7.9,100,7.9
0906-0430,8.3,096,8.4
0906-0500,8.8,098,8.8
0906-0530,10.1,100,10.1
0906-0600,9.4,114,9.4
0906-0630,8.3,123,8.3
0906-0700,7.7,122,7.7
0906-0730,6.1,150,8
0906-0800,6.9,164,7.5
0906-0830,7.4,189,10
0906-0900,10.1,229,10.1
0906-0930,6.3,216,7.6
0906-1000,6.8,220,6.8
0906-1030,6.8,228,6.9
0906-1100,8.9,231,8.9
0906-1130,8.3,249,8.3
0906-1200,8.4,251,8.4
0906-1230,7.9,264,8.4
0906-1300,8.1,258,8.8
0906-1330,9.1,264,9.1
0906-1400,9.4,282,9.4
0906-1430,8.7,284,9.4
0906-1500,8.9,289,9.3
0906-1530,8.3,295,8.7
0906-1600,8.3,299,8.3
0906-1630,9.6,308,9.6
0906-1700,6.5,305,8.1
0906-1730,7.4,308,7.5
0906-1800,6.5,315,7.7
0906-1830,6.1,321,7
0906-1900,5.9,312,6.9
0906-1930,5.3,333,6.1
0906-2000,5.3,330,6.1
0906-2030,5.5,337,5.8
0906-2100,4.8,002,6.1
0906-2130,5,353,6.8
0906-2200,5.5,329,7.6
0906-2230,6.2,334,6.5
0906-2300,5,345,7.5
