0812-0800,2.4,271,2.4
0812-0830,2.5,261,2.5
0812-0900,3,254,3
0812-0930,3.7,240,4.9
0812-1000,2.5,246,4.5
0812-1030,3.1,246,5.4
0812-1100,3.1,251,7.1
0812-1130,4.2,240,5.1
0812-1200,3.3,229,8.6
0812-1230,3,267,8.4
0812-1300,2.9,282,7.5
0812-1330,3.7,264,8.1
0812-1400,14,283,14
0812-1430,15.6,277,15.6
0812-1500,15.8,275,15.7
0812-1530,15.1,273,15.1
0812-1600,14.2,267,14.6
0812-1630,13.9,263,14.4
0812-1700,13.6,259,13.7
0812-1730,13.3,255,13.3
0812-1800,13.4,257,13.4
0812-1830,13.3,258,19
0812-1900,11.4,253,11.4
0812-1930,5.6,226,8.3
0812-2000,5.8,170,14.2
0812-2030,5,152,9.9
0812-2100,4.8,152,4.8
0812-2130,4.3,189,4.3
0812-2200,3.9,182,5.3
0812-2230,4.2,164,4.2
0812-2300,4.4,176,4.4
0813--070,3.2,183,5.6
0813-0000,1.4,153,1.4
0813-0030,2,136,2
0813-0100,2.1,131,5.1
0813-0130,1.7,067,1.7
0813-0200,1.5,065,1.5
0813-0230,0.8,111,0.8
0813-0300,0.3,094,0.3
0813-0330,1,135,1
0813-0400,1.6,132,1.6
0813-0430,1.5,122,1.5
0813-0500,1.7,129,1.7
0813-0530,2.3,130,2.3
0813-0600,2.7,124,2.7
0813-0630,2.5,132,2.5
0813-0700,2.4,150,2.4
0813-0730,2.7,190,3.3
0813-0800,3.4,215,3.4
0813-0830,4,230,4.8
0813-0900,3.9,230,5.7
0813-0930,3.5,246,6.4
0813-1000,2.6,278,6.4
0813-1030,2.5,297,6.5
0813-1100,2.6,295,7.1
0813-1130,2.5,283,9.4
0813-1200,2.5,275,11.3
0813-1230,3.9,226,6.9
0813-1300,6,251,7.4
0813-1330,17.3,276,17.3
0813-1400,19,277,19
0813-1430,20,275,20
0813-1500,20.3,272,20.3
0813-1530,19.9,268,19.9
0813-1600,19.8,266,19.7
0813-1630,20.5,269,21.6
0813-1700,19.9,268,22
0813-1730,18.3,266,21.7
0813-1800,16.8,266,21.9
0813-1830,14.4,258,22.1
0813-1900,10.6,241,17.3
0813-1930,6.9,159,17
0813-2000,8.3,179,12.6
0813-2030,7.5,188,10.6
0813-2100,5.5,204,7.5
0813-2130,4.7,210,6.7
0813-2200,4.3,177,6.2
0813-2230,2.8,259,2.8
0813-2300,2.2,247,5.1
