0831-0800,6,194,6
0831-0830,5.9,206,5.9
0831-0900,4.8,221,4.8
0831-0930,3.4,249,5.2
0831-1000,3,259,4.8
0831-1030,2.9,269,5.2
0831-1100,3.1,273,5.5
0831-1130,3,262,5.1
0831-1200,3.4,247,5.8
0831-1230,4.3,238,4.9
0831-1300,3.9,229,6.2
0831-1330,4.9,210,4.9
0831-1400,5,210,5
0831-1430,4.2,228,5.3
0831-1500,4.2,246,4.3
0831-1530,14,275,14
0831-1600,15.5,268,15.5
0831-1630,16,272,16
0831-1700,16.8,269,16.8
0831-1730,17.3,268,17.3
0831-1800,16.8,267,19.3
0831-1830,15,270,20.2
0831-1900,9.1,276,9.1
0831-1930,6.3,266,10.2
0831-2000,6.9,259,6.9
0831-2030,4.1,255,4.1
0831-2100,2.2,196,2.2
0831-2130,2.7,176,2.7
0831-2200,2.7,152,2.6
0831-2230,1.6,125,1.6
0831-2300,1.2,080,1.2
0832--070,1.9,136,1.9
0832-0000,2.6,051,2.8
0832-0030,3.5,034,3.5
0832-0100,4.3,031,4.3
0832-0130,4.6,034,4.6
0832-0200,4.6,032,4.6
0832-0230,2.7,056,2.8
0901-0300,1.9,126,3
0901-0330,1.3,124,1.3
0901-0400,0.7,062,0.7
0901-0430,2.5,013,2.5
0901-0500,1.5,040,1.5
0901-0530,1.2,100,1.2
0901-0600,2.2,125,2.2
0901-0630,3,108,3
0901-0700,2.6,120,2.6
0901-0730,1,182,1.1
0901-0800,2.1,258,2.1
0901-0830,3.2,254,3.2
0901-0900,4,247,4
0901-0930,3.9,253,3.9
0901-1000,4,259,4
0901-1030,3.6,261,3.6
0901-1100,3.3,261,3.3
0901-1130,3.1,261,3.1
0901-1200,3.4,252,3.4
0901-1230,3.4,247,3.8
0901-1300,3.3,249,3.3
0901-1330,3.6,250,3.6
0901-1400,4.9,263,5.3
0901-1430,4.2,235,4.1
0901-1500,13,262,13
0901-1530,16.1,263,16.2
0901-1600,17.9,263,17.9
0901-1630,18.6,264,18.6
0901-1700,15.6,272,15.6
0901-1730,7.4,341,7.4
0901-1800,10.1,354,10.1
0901-1830,11,353,14.3
0901-1900,10.6,354,10.6
0901-1930,7.2,005,8.3
0901-2000,4.6,035,7.8
0901-2030,3,018,8.3
0901-2100,2.9,007,4.9
0901-2130,2.3,000,10
0901-2200,1.2,310,5.1
0901-2230,2.4,287,2.4
0901-2300,3.5,293,3.5
