0822-0800,6.8,246,6.8
0822-0830,7.7,255,7.7
0822-0900,8.9,259,8.9
0822-0930,11,262,11
0822-1000,11.8,261,11.7
0822-1030,13.4,263,13.4
0822-1100,13.2,268,13.2
0822-1130,13.2,269,13.2
0822-1200,13.2,271,13.2
0822-1230,12.8,274,12.8
0822-1300,13.1,280,13.1
0822-1330,13.1,283,13.1
0822-1400,12,282,12
0822-1430,12.3,286,12.3
0822-1500,11.5,294,12.9
0822-1530,11.9,288,14.2
0822-1600,11.9,298,14
0822-1630,11.6,303,14
0822-1700,11.6,305,12.7
0822-1730,12.1,305,12.1
0822-1800,11.2,305,12.2
0822-1830,10.6,308,11.4
0822-1900,9.6,305,11.6
0822-1930,9,307,10.6
0822-2000,9,307,10.3
0822-2030,8.3,309,9.8
0822-2100,8,311,9.9
0822-2130,7.2,314,10.1
0822-2200,6.1,319,9.4
0822-2230,6.6,316,8.9
0822-2300,6.4,314,9.7
0823--070,6.9,314,9.1
0823-0000,5.9,307,9.9
0823-0030,6.1,305,8.9
0823-0100,6.9,301,11
0823-0130,6.9,304,10.6
0823-0200,6.9,299,9.7
0823-0230,6.5,300,9.5
0823-0300,6.1,292,8.7
0823-0330,6.3,284,8.6
0823-0400,5.9,280,7.4
0823-0430,6.2,273,7.3
0823-0500,6.4,267,6.9
0823-0530,7.3,255,7.3
0823-0600,6.5,239,7.4
0823-0630,7.1,236,7.1
0823-0700,5.8,233,8.9
0823-0730,4.1,214,8.4
0823-0800,2.8,209,7.7
0823-0830,2.9,230,7.3
0823-0900,9,232,9
0823-0930,10.9,240,10.9
0823-1000,13,252,13
0823-1030,14.2,255,14.2
0823-1100,14.5,258,14.5
0823-1130,14.7,260,14.6
0823-1200,14.3,266,14.9
0823-1230,14,267,14
0823-1300,13.5,274,13.5
0823-1330,13.5,277,13.5
0823-1400,12.9,283,12.9
0823-1430,11.4,286,12.6
0823-1500,12,285,12
0823-1530,11.2,295,11.3
0823-1600,10.1,299,10.3
0823-1630,11.9,302,11.9
0823-1700,9.8,306,11.6
0823-1730,9,313,11.8
0823-1800,9.4,315,10.6
0823-1830,7.5,325,11.1
0823-1900,8.2,324,10
0823-1930,7.8,324,9.9
0823-2000,6.8,330,9.8
0823-2030,6.9,327,7.8
0823-2100,5.9,325,6.8
0823-2130,5,320,6.5
0823-2200,5.2,317,7.4
0823-2230,5.1,314,7.3
0823-2300,5.3,302,7.1
