0901-0800,2.3,149,2.3
0901-0830,1,212,2.1
0901-0900,2.2,262,2.7
0901-0930,3.4,278,4.5
0901-1000,5.1,285,5.1
0901-1030,6.9,288,6.9
0901-1100,7.7,283,7.7
0901-1130,9.2,290,9.2
0901-1200,9.7,297,9.7
0901-1230,10.2,293,10.2
0901-1300,10.6,299,10.6
0901-1330,11.4,302,11.4
0901-1400,10.8,308,10.8
0901-1430,11.4,313,11.4
0901-1500,12.3,319,12.3
0901-1530,11.8,321,11.8
0901-1600,13.1,323,13.1
0901-1630,12.1,323,12.1
0901-1700,12.2,324,12.2
0901-1730,11.1,332,11.1
0901-1800,11.2,334,12.2
0901-1830,10.1,339,12.1
0901-1900,10.5,340,10.6
0901-1930,9.9,347,10.6
0901-2000,11.2,345,11.2
0901-2030,10.5,348,10.9
0901-2100,10.1,349,10.8
0901-2130,10.1,348,10.6
0901-2200,10.4,346,10.7
0901-2230,11,344,11.6
0901-2300,11.1,346,11.9
0902--070,10.6,350,11.5
0902-0000,10.8,343,11.1
0902-0030,10.1,346,10.7
0902-0100,9.7,343,10.4
0902-0130,9.7,346,10.2
0902-0200,9.7,343,9.7
0902-0230,8.8,346,9.3
0902-0300,8.6,344,9.6
0902-0330,8.3,348,9.8
0902-0400,8,350,9.7
0902-0430,7.7,352,8.8
0902-0500,7.4,358,8.5
0902-0530,7,007,8.9
0902-0600,6.6,012,8.8
0902-0630,5.3,011,8.9
0902-0700,4.5,011,7.9
0902-0730,4,353,7.2
0902-0800,3.8,344,6.8
0902-0830,4.7,314,6.5
0902-0900,5.7,304,6.1
0902-0930,5.7,295,5.7
0902-1000,6.3,289,6.3
0902-1030,7.3,286,7.3
0902-1100,9.1,288,9.1
0902-1130,9.4,291,9.4
0902-1200,9.9,293,9.9
0902-1230,10.3,302,10.3
0902-1300,10.5,309,10.5
0902-1330,10.8,314,11.3
0902-1400,12.8,322,12.8
0902-1430,12.2,323,12.2
0902-1500,11.7,325,12.3
0902-1530,13.8,323,13.8
0902-1600,14.3,324,14.3
0902-1630,13.7,327,13.7
0902-1700,13.3,330,13.7
0902-1730,13.6,331,14.2
0902-1800,13.6,332,14.4
0902-1830,13.3,334,14.4
0902-1900,13.3,334,14.3
0902-1930,13,333,14.1
0902-2000,12.9,338,14.3
0902-2030,12.7,341,14.2
0902-2100,12.1,339,13.9
0902-2130,11.9,338,13.8
0902-2200,11.2,336,13.3
0902-2230,10.6,332,12.7
0902-2300,10.1,324,11.7
