0813-0800,9.2,221,9.3
0813-0830,8.5,216,8.5
0813-0900,10,215,10
0813-0930,11.7,208,11.7
0813-1000,12,205,12
0813-1030,9.9,226,9.9
0813-1100,10.9,240,13
0813-1130,12.4,237,12.4
0813-1200,11.4,238,12.6
0813-1230,12.3,247,12.3
0813-1300,13.1,247,13.1
0813-1330,11.6,252,13.1
0813-1400,10.6,257,12.7
0813-1430,12,256,12.1
0813-1500,10.5,268,11.8
0813-1530,8.9,266,11.3
0813-1600,8.7,279,11.5
0813-1630,9,280,10.1
0813-1700,8,280,9.7
0813-1730,7.1,282,9.4
0813-1800,6.6,280,9.4
0813-1830,5.4,280,7.7
0813-1900,5,279,6.4
0813-1930,3.3,262,5.2
0813-2000,2.3,236,4.4
0813-2030,3,227,3.1
0813-2100,3.2,209,3.2
0813-2130,3.9,216,3.9
0813-2200,5.4,218,5.4
0813-2230,4.3,231,4.3
0813-2300,4.9,243,4.9
0814--070,6.4,241,6.4
0814-0000,7.1,238,7.1
0814-0030,7.9,238,8.4
0814-0100,8,237,9
0814-0130,8.6,236,10.5
0814-0200,8.2,227,11.4
0814-0230,7.4,224,11.1
0814-0300,7.1,205,9.3
0814-0330,10.4,219,10.4
0814-0400,9.7,224,10.2
0814-0430,8.6,216,9.4
0814-0500,9.4,225,11.1
0814-0530,8.3,220,8.5
0814-0600,8.8,190,10.8
0814-0630,9.5,171,9.5
0814-0700,10.9,173,10.9
0814-0730,11,181,11.1
0814-0800,11.3,185,11.3
0814-0830,12.8,199,12.8
0814-0900,13.1,199,13.1
0814-0930,11.2,220,12.3
0814-1000,13.3,223,13.3
0814-1030,11.5,229,13.3
0814-1100,11.8,222,13.6
0814-1130,11.2,231,14.6
0814-1200,15.1,229,15.1
0814-1230,13.1,241,13.8
0814-1300,14,249,14
0814-1330,13.5,248,13.5
0814-1400,11.6,254,13.9
0814-1430,11.9,256,12.5
0814-1500,8.6,250,10.7
0814-1530,10,258,10.1
0814-1600,9,262,11.4
0814-1630,8.3,254,10.5
0814-1700,6.4,257,8.8
0814-1730,6,253,8.2
0814-1800,5.4,249,6.8
0814-1830,4.9,238,5.9
0814-1900,5.3,228,5.6
0814-1930,4.9,221,4.9
0814-2000,4,219,4.4
0814-2030,4,211,4
0814-2100,4.7,205,4.7
0814-2130,4,215,4.3
0814-2200,3.8,235,4.1
0814-2230,3.9,229,5.2
0814-2300,4.2,227,6.1
