0812-0800,5.1,201,5.1
0812-0830,4.7,193,4.7
0812-0900,4.9,203,4.9
0812-0930,5.5,209,5.5
0812-1000,5.8,214,5.8
0812-1030,6.6,213,6.6
0812-1100,6.9,228,7
0812-1130,7.1,239,7.2
0812-1200,8.2,244,8.2
0812-1230,8.2,252,9.4
0812-1300,8.6,257,9.8
0812-1330,9.1,264,9.5
0812-1400,9.8,271,10.5
0812-1430,8.5,284,10.8
0812-1500,9.4,282,10.7
0812-1530,9.2,294,10.1
0812-1600,8.4,302,10.4
0812-1630,8.4,308,10.5
0812-1700,10.2,307,10.2
0812-1730,9.9,310,9.9
0812-1800,9.2,318,9.2
0812-1830,6.7,323,8.7
0812-1900,6.6,327,9
0812-1930,5.6,332,7.4
0812-2000,6.3,334,9
0812-2030,6,341,9
0812-2100,6.1,348,9.2
0812-2130,5.5,000,6.5
0812-2200,4.4,027,5.9
0812-2230,3.7,052,3.8
0812-2300,2.5,048,3.7
0813--070,2.2,079,2.2
0813-0000,2,067,2
0813-0030,1.8,075,1.7
0813-0100,1.9,088,1.9
0813-0130,2.2,097,2.2
0813-0200,2.3,118,2.3
0813-0230,2.4,125,2.4
0813-0300,2.6,136,2.6
0813-0330,2.8,133,2.7
0813-0400,3.7,151,3.7
0813-0430,4.3,169,4.8
0813-0500,5.3,172,5.3
0813-0530,6.1,175,7
0813-0600,7.2,170,7.2
0813-0630,7.8,164,7.8
0813-0700,7.4,160,8.5
0813-0730,6.8,166,7.4
0813-0800,7.9,184,8.9
0813-0830,8.3,195,9.8
0813-0900,9.3,203,9.3
0813-0930,10.2,212,10.2
0813-1000,8.9,218,10.7
0813-1030,10.7,224,10.7
0813-1100,9.7,226,11.1
0813-1130,11.1,238,11.1
0813-1200,10.5,238,11.9
0813-1230,10,248,12.1
0813-1300,10,244,11.8
0813-1330,10.6,246,12.3
0813-1400,9.7,256,11.3
0813-1430,10.5,261,11.6
0813-1500,9.2,273,10.8
0813-1530,9.3,274,10.4
0813-1600,8.6,282,11.4
0813-1630,8,280,11.6
0813-1700,6.7,278,9.2
0813-1730,7.2,277,8.8
0813-1800,5.5,279,9.4
0813-1830,6.2,278,7.4
0813-1900,4.9,275,7.7
0813-1930,4.2,258,5.4
0813-2000,3.5,252,4.7
0813-2030,2.9,224,3.8
0813-2100,3.3,220,3.4
0813-2130,3.3,224,3.5
0813-2200,4.4,213,4.4
0813-2230,4.8,196,4.8
0813-2300,4.8,199,5.7
