0825-0800,5.4,181,6.7
0825-0830,6.8,191,7
0825-0900,7.4,202,8.4
0825-0930,8.4,208,8.4
0825-1000,7.3,222,7.3
0825-1030,7.1,233,7.1
0825-1100,9,235,9
0825-1130,8.4,245,8.4
0825-1200,8.8,253,8.8
0825-1230,8.7,259,8.7
0825-1300,8.8,264,8.8
0825-1330,8.7,273,8.7
0825-1400,9,279,8.9
0825-1430,9.1,287,9.1
0825-1500,9.9,287,9.9
0825-1530,9.4,295,9.5
0825-1600,10.1,306,10.1
0825-1630,9.8,313,10.7
0825-1700,9.8,318,10.4
0825-1730,10.5,318,10.5
0825-1800,8.2,328,10.2
0825-1830,7.6,334,10.3
0825-1900,6.9,339,9.4
0825-1930,6.9,337,8.7
0825-2000,6.3,342,7.6
0825-2030,5.4,345,7
0825-2100,4.4,344,6.4
0825-2130,3.7,347,3.8
0825-2200,3.1,334,3.3
0825-2230,2.4,346,2.9
0825-2300,1.4,040,2
0826--070,2.5,095,2.5
0826-0000,2.7,114,2.7
0826-0030,3.2,113,3.2
0826-0100,5,116,5
0826-0130,4.7,121,4.7
0826-0200,4.8,130,4.8
0826-0230,4,143,4
0826-0300,5.3,155,5.3
0826-0330,5.1,157,5.1
0826-0400,6.1,160,6.1
0826-0430,6.7,164,7
0826-0500,6.2,152,6.5
0826-0530,6.7,149,6.7
0826-0600,6.8,146,6.8
0826-0630,7.1,149,7.1
0826-0700,6.4,152,6.4
0826-0730,5.9,148,6.2
0826-0800,6.1,165,6.4
0826-0830,7,183,7
0826-0900,6.7,194,7.7
0826-0930,8.7,224,8.7
0826-1000,8,222,8.2
0826-1030,7.3,222,7.4
0826-1100,8.4,236,8.4
0826-1130,9.2,243,9.2
0826-1200,8.9,255,8.9
0826-1230,8.4,269,8.4
0826-1300,8.9,272,8.9
0826-1330,7.8,279,7.8
0826-1400,8.1,286,8.1
0826-1430,7.9,293,7.9
0826-1500,9.3,296,9.3
0826-1530,9.7,316,9.7
0826-1600,10.5,319,10.5
0826-1630,10.9,326,10.9
0826-1700,10.4,332,10.5
0826-1730,9.4,334,10.5
0826-1800,8.5,338,10
0826-1830,8.1,343,9.4
0826-1900,7.9,342,8.5
0826-1930,7.5,344,8.5
0826-2000,6,348,7.5
0826-2030,5.4,345,6.2
0826-2100,4.7,334,5.8
0826-2130,3.9,335,5.2
0826-2200,3.2,326,4.7
0826-2230,3.1,322,4.7
0826-2300,3.6,312,4.6
