0903-0800,2.3,360,3.7
0903-0830,2.4,330,3
0903-0900,3.5,238,3.5
0903-0930,4,254,4
0903-1000,4.5,265,4.6
0903-1030,5.3,272,5.3
0903-1100,5.7,281,5.7
0903-1130,6.8,276,6.8
0903-1200,7.3,282,7.3
0903-1230,7.4,292,7.4
0903-1300,7.7,296,7.7
0903-1330,7.5,299,7.7
0903-1400,8.1,303,8.1
0903-1430,9,308,9
0903-1500,9.2,312,9.2
0903-1530,8.4,314,8.4
0903-1600,7.8,320,8.3
0903-1630,8.6,316,8.6
0903-1700,8.4,315,8.4
0903-1730,8.3,315,8.3
0903-1800,8,315,8
0903-1830,7.6,316,7.6
0903-1900,6.5,322,6.6
0903-1930,7.2,319,7.2
0903-2000,6.7,325,6.7
0903-2030,6.4,330,6.4
0903-2100,5.8,336,5.9
0903-2130,5.7,334,5.7
0903-2200,5.7,326,5.7
0903-2230,4.6,342,4.6
0903-2300,5.5,325,5.5
0904--070,3.1,307,3.5
0904-0000,3.7,301,3.7
0904-0030,3.5,271,3.8
0904-0100,4,290,4
0904-0130,3.1,112,3.1
0904-0200,3.9,118,3.9
0904-0230,5.5,094,5.5
0904-0300,5.6,100,5.6
0904-0330,6.8,095,6.8
0904-0400,7.4,099,7.4
0904-0430,8.5,098,8.5
0904-0500,8.6,095,8.6
0904-0530,8.7,094,8.7
0904-0600,8.7,095,8.7
0904-0630,8.6,097,8.6
0904-0700,7.1,111,7.1
0904-0730,6.5,155,6.5
0904-0800,6.4,186,7.2
0904-0830,6.7,197,7.1
0904-0900,7.1,230,7.3
0904-0930,10.6,227,10.6
0904-1000,9.8,222,9.8
0904-1030,8.6,226,8.6
0904-1100,8.8,240,8.8
0904-1130,8.5,251,8.5
0904-1200,8.5,247,8.5
0904-1230,8.4,260,8.4
0904-1300,8.6,262,8.6
0904-1330,8.8,266,8.8
0904-1400,9.3,273,9.3
0904-1430,8.4,278,8.4
0904-1500,8.8,288,8.8
0904-1530,10.2,298,10.2
0904-1600,7.9,301,8
0904-1630,7,299,7.5
0904-1700,7.6,291,7.6
0904-1730,7.2,301,7.2
0904-1800,6,314,6.6
0904-1830,6.8,315,6.9
0904-1900,6.2,313,6.2
0904-1930,5.6,324,6.2
0904-2000,4.8,332,5.3
0904-2030,5.2,337,5.2
0904-2100,4.7,340,5.1
0904-2130,4.1,342,4.7
0904-2200,3.3,327,4.7
0904-2230,3.1,014,4.5
0904-2300,2.4,013,4.4
