0902-0800,1.2,269,3.4
0902-0830,3.8,201,3.8
0902-0900,3.3,233,4
0902-0930,4.5,268,5.2
0902-1000,5.5,275,5.9
0902-1030,5.9,280,6.1
0902-1100,6.9,297,6.9
0902-1130,7.3,302,7.3
0902-1200,8,308,8
0902-1230,9.7,310,9.7
0902-1300,9.6,315,9.6
0902-1330,11.9,317,11.9
0902-1400,12.2,320,12.2
0902-1430,13.7,324,13.7
0902-1500,12.4,328,13.6
0902-1530,14.5,327,14.7
0902-1600,14.9,330,14.9
0902-1630,14.4,332,14.5
0902-1700,14.9,332,14.9
0902-1730,14.8,334,15.1
0902-1800,14.8,335,15.2
0902-1830,13,340,14.4
0902-1900,13.6,337,14.7
0902-1930,12.6,342,14.1
0902-2000,13.4,337,13.9
0902-2030,11.6,340,13.4
0902-2100,11.5,333,11.8
0902-2130,9.8,331,10.9
0902-2200,8.6,329,9.6
0902-2230,7,322,8.4
0902-2300,5.8,323,7.7
0903--070,4.6,311,6.7
0903-0000,5.3,292,5.3
0903-0030,4.3,285,5.8
0903-0100,4.1,281,5.2
0903-0130,3.6,265,4.6
0903-0200,3.6,251,4.3
0903-0230,4.3,263,4.9
0903-0300,3.9,256,5
0903-0330,4.8,251,5.4
0903-0400,5.3,174,5.3
0903-0430,5.6,157,5.6
0903-0500,5.4,150,5.4
0903-0530,5.6,152,5.6
0903-0600,5.5,152,5.5
0903-0630,5.8,154,5.8
0903-0700,5.8,150,5.8
0903-0730,5.2,147,5.2
0903-0800,6,181,6
0903-0830,5.7,194,5.7
0903-0900,5.6,204,5.6
0903-0930,6.5,208,6.5
0903-1000,7.2,237,7.2
0903-1030,7,240,7
0903-1100,7.4,255,7.4
0903-1130,7.6,256,7.6
0903-1200,7.4,261,7.4
0903-1230,7.9,273,7.9
0903-1300,8.6,275,8.6
0903-1330,9.4,274,9.5
0903-1400,10.6,287,10.6
0903-1430,10.9,288,10.9
0903-1500,11.2,288,11.2
0903-1530,10.3,290,10.3
0903-1600,12.1,295,12.1
0903-1630,11.8,296,11.8
0903-1700,10,296,10
0903-1730,10.7,303,10.8
0903-1800,9.5,300,11.4
0903-1830,8.7,307,10.1
0903-1900,9.4,306,9.4
0903-1930,8.1,303,8.1
0903-2000,7.8,300,7.8
0903-2030,7.3,305,7.3
0903-2100,7.4,303,7.4
0903-2130,5.5,310,5.7
0903-2200,7.1,303,7.1
0903-2230,6.1,303,6.7
0903-2300,5.5,304,6
