0829-0800,1.9,317,4.3
0829-0830,2.5,321,4.9
0829-0900,3,299,5.9
0829-0930,3.5,293,6.3
0829-1000,3,288,6.6
0829-1030,3.5,264,7.4
0829-1100,2.7,250,8.7
0829-1130,1.9,279,9.6
0829-1200,2.6,230,9.2
0829-1230,3.6,244,12.1
0829-1300,3.8,253,12.5
0829-1330,4.4,210,11.5
0829-1400,3.2,249,13.4
0829-1430,3.7,298,12.6
0829-1500,18.8,256,20.5
0829-1530,15.9,245,17.1
0829-1600,18.6,249,19
0829-1630,17.6,252,19.3
0829-1700,16.4,240,19.7
0829-1730,14.5,238,18.3
0829-1800,12.6,235,18.1
0829-1830,11.1,225,19.1
0829-1900,9.3,226,16.9
0829-1930,6.2,263,8.8
0829-2000,6.6,264,11.8
0829-2030,8.2,215,11.6
0829-2100,10.6,214,14.3
0829-2130,8.8,208,13.7
0829-2200,8,218,13.3
0829-2230,3.5,197,9.3
0829-2300,5.7,213,11.1
0830--070,4.4,167,10.4
0830-0000,6.7,177,10.7
0830-0030,9.2,184,11.7
0830-0100,10.6,188,12.9
0830-0130,13.1,200,14
0830-0200,12.2,206,17.4
0830-0230,13.2,189,18.2
0830-0300,13.9,184,13.9
0830-0330,12.1,180,12.9
0830-0400,12.2,181,12.2
0830-0430,11.4,186,12.8
0830-0500,10.9,187,12.1
0830-0530,10.8,189,10.8
0830-0600,10.9,183,11.3
0830-0630,12,182,13.7
0830-0700,10,182,18.1
0830-0730,14,189,14
0830-0800,14,192,14
0830-0830,14.1,190,14.1
0830-0900,13.6,196,13.6
0830-0930,12.5,198,12.5
0830-1000,13.9,193,13.9
0830-1030,13.1,191,13.1
0830-1100,15.3,200,15.3
0830-1130,14.8,197,14.8
0830-1200,16.1,197,16.1
0830-1230,12.4,195,12.4
0830-1300,11.3,205,11.3
0830-1330,6.2,255,7.8
0830-1400,14.2,281,14.2
0830-1430,14.6,277,14.6
0830-1500,15.7,276,15.7
0830-1530,15.8,271,15.8
0830-1600,16.9,272,16.9
0830-1630,17,274,17
0830-1700,17.1,271,17.1
0830-1730,17.3,272,17.3
0830-1800,17,274,18.2
0830-1830,15.2,272,21.8
0830-1900,12.1,272,13.8
0830-1930,8.1,271,11.8
0830-2000,7.4,269,9.9
0830-2030,7.5,265,9.8
0830-2100,7.5,270,7.5
0830-2130,6,269,7.1
0830-2200,5.4,265,13.1
0830-2230,4.4,245,12.1
0830-2300,4.8,220,8.9
